text,label
Mancato sostegno scolastico [SEP] La famiglia non è stata coinvolta nella stesura del Piano Didattico Personalizzato.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il docente di sostegno non ha ricevuto formazione specifica per la disabilità dell'alunno.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il ragazzo con DSA non ha ricevuto gli strumenti compensativi previsti.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] È stato segnalato un ritardo nell'attivazione del servizio di trasporto scolastico.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Non sono stati garantiti gli ausili tecnologici previsti nel PEI.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il piano personalizzato non viene rispettato nella pratica quotidiana.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La famiglia chiede chiarimenti sul diritto all'insegnante di sostegno per tutte le ore.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La scuola non ha predisposto il Piano Educativo Individualizzato.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il PEI non è stato aggiornato dopo la nuova valutazione della commissione medica.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Le attività di inclusione non sono state documentate nel fascicolo personale.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il minore con disturbo dello spettro autistico non ha ricevuto la figura dell'assistente.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La scuola non dispone di un piano di accessibilità degli spazi educativi.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] È richiesto un corso di formazione per i docenti sull'autismo.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il servizio di integrazione scolastica non è coordinato con i servizi territoriali.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non sono stati garantiti i tempi aggiuntivi durante le verifiche scritte.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il docente di sostegno non ha ricevuto formazione specifica per la disabilità dell'alunno.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non risulta redatto il verbale dell'ultimo GLHO.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il minore con disabilità uditiva non ha accesso all'interprete LIS.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il minore non ha accesso ai laboratori informatici per mancanza di postazioni adattate.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non è stata garantita la continuità dell'insegnante di sostegno nel passaggio di classe.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non è stata comunicata alla famiglia la composizione del gruppo di lavoro inclusivo.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il PEI non è stato aggiornato dopo la nuova valutazione della commissione medica.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Sono stati segnalati episodi di esclusione durante le attività di gruppo in classe.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La scuola non ha attivato misure dispensative per l'alunno con dislessia.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il bambino non può accedere all'aula al piano superiore per assenza di ascensore.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il docente di sostegno non ha ricevuto formazione specifica per la disabilità dell'alunno.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il minore con disabilità uditiva non ha accesso all'interprete LIS.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La scuola non ha attivato misure dispensative per l'alunno con dislessia.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non è stato predisposto il materiale adattato per lo studente ipovedente.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il piano di studi personalizzato non riflette le reali capacità del bambino.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il bambino riceve meno ore di sostegno rispetto a quanto previsto dalla certificazione.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] La scuola non ha partecipato all'incontro con i servizi sociali.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Non sono stati garantiti gli ausili tecnologici previsti nel PEI.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La scuola non ha previsto attività di sensibilizzazione sulla disabilità.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] È stato segnalato un ritardo nell'attivazione del servizio di trasporto scolastico.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non è stato predisposto un percorso di tirocinio formativo per lo studente.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] La scuola non ha comunicato le modalità di valutazione personalizzata.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non è stato predisposto un percorso di tirocinio formativo per lo studente.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il docente di sostegno è stato assegnato solo a metà anno scolastico.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il PEI non è stato aggiornato dopo la nuova valutazione della commissione medica.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La scuola non ha predisposto il Piano Educativo Individualizzato.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non risulta attivo nessun sportello di ascolto nella scuola frequentata.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il bambino non può accedere all'aula al piano superiore per assenza di ascensore.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Non sono stati garantiti i tempi aggiuntivi durante le verifiche scritte.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Sono stati segnalati episodi di esclusione durante le attività di gruppo in classe.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Non risulta attivo nessun sportello di ascolto nella scuola frequentata.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Sono stati segnalati episodi di esclusione durante le attività di gruppo in classe.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il passaggio tra ordini scolastici non è stato gestito in continuità.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La scuola non ha comunicato le modalità di valutazione personalizzata.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La scuola non ha attivato misure dispensative per l'alunno con dislessia.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non è stato predisposto un percorso di tirocinio formativo per lo studente.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il percorso formativo post-diploma non è stato pianificato dall'istituto.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non è stata garantita la continuità dell'insegnante di sostegno nel passaggio di classe.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non è stata comunicata alla famiglia la composizione del gruppo di lavoro inclusivo.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non sono stati coinvolti i genitori nella scelta degli strumenti compensativi.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il percorso formativo post-diploma non è stato pianificato dall'istituto.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] La famiglia lamenta che il figlio viene escluso dalle attività extrascolastiche.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] La scuola non dispone di materiali didattici in formato accessibile.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il minore ha difficoltà di apprendimento non ancora certificate dalla scuola.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La scuola non dispone di un piano di accessibilità degli spazi educativi.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il servizio di supporto psicologico non è attivo nella scuola.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La famiglia chiede chiarimenti sul diritto all'insegnante di sostegno per tutte le ore.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Non risulta redatto il verbale dell'ultimo GLHO.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La famiglia lamenta che il figlio viene escluso dalle attività extrascolastiche.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non è stata garantita la continuità dell'insegnante di sostegno nel passaggio di classe.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La famiglia chiede chiarimenti sul diritto all'insegnante di sostegno per tutte le ore.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il servizio di integrazione scolastica non è coordinato con i servizi territoriali.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il docente di sostegno non ha ricevuto formazione specifica per la disabilità dell'alunno.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il piano personalizzato non viene rispettato nella pratica quotidiana.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il ragazzo con DSA non ha ricevuto gli strumenti compensativi previsti.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il minore non ha accesso ai laboratori informatici per mancanza di postazioni adattate.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non sono stati coinvolti i genitori nella scelta degli strumenti compensativi.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Il docente di sostegno è stato assegnato solo a metà anno scolastico.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Il minore con disabilità uditiva non ha accesso all'interprete LIS.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] La famiglia chiede informazioni sui percorsi di inclusione scolastica disponibili.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] Non risulta attivo nessun sportello di ascolto nella scuola frequentata.,Istruzione/formazione/inclusione scolastica
Esclusione attività scolastiche [SEP] La scuola non ha comunicato le modalità di valutazione personalizzata.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] Non risulta redatto il verbale dell'ultimo GLHO.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La famiglia chiede chiarimenti sul diritto all'insegnante di sostegno per tutte le ore.,Istruzione/formazione/inclusione scolastica
Mancato sostegno scolastico [SEP] La famiglia lamenta la mancata comunicazione sulle assenze del docente di sostegno.,Istruzione/formazione/inclusione scolastica
PEI non aggiornato [SEP] Il bambino è l'unico con disabilità nella classe e non riceve supporto adeguato.,Istruzione/formazione/inclusione scolastica
